kgds_p X,kgds_p Y
3.61875e-05,-0.2755912872693462
3.669142e-05,-0.2745670187017376
3.720237e-05,-0.2735438772173575
3.772041999999999e-05,-0.2725218455183007
3.82457e-05,-0.2715009066160611
3.877828e-05,-0.2704810438219485
3.931829e-05,-0.2694622408330411
3.986581e-05,-0.2684444816268307
4.042096e-05,-0.2674277505659148
4.098384e-05,-0.2664120323510071
4.155455e-05,-0.2653973120670635
4.213322e-05,-0.2643835751738132
4.271994e-05,-0.2633708075149746
4.331483e-05,-0.2623589953101897
4.391801e-05,-0.2613481251817562
4.452958999999999e-05,-0.2603381841956278
4.514968e-05,-0.2593291597704049
4.577841e-05,-0.2583210397693516
4.641589e-05,-0.2573138124440389
4.706224999999999e-05,-0.2563074665220977
4.771761e-05,-0.25530199110508
4.83821e-05,-0.2542973757402993
4.905584e-05,-0.2532936104130554
4.973896e-05,-0.2522906855104393
5.043159e-05,-0.2512885919033445
5.113387999999999e-05,-0.2502873208519185
5.184593999999999e-05,-0.2492868640584818
5.256791e-05,-0.2482872136888448
5.329994e-05,-0.2472883623104286
5.404216e-05,-0.2462903029425691
5.479471999999999e-05,-0.2452930290368857
5.555776e-05,-0.244296534472262
5.633143e-05,-0.2433008135375175
5.711586e-05,-0.2423058610036986
5.791123e-05,-0.2413116720041593
5.871766e-05,-0.2403182421447896
5.953533e-05,-0.2393255674241729
6.036439e-05,-0.2383336442673069
6.120497999999999e-05,-0.2373424695096914
6.205729e-05,-0.2363520403825904
6.292145999999999e-05,-0.2353623545564527
6.379766999999999e-05,-0.2343734100795154
6.468608e-05,-0.2333852053990854
6.558686e-05,-0.2323977393589327
6.650018e-05,-0.2314110111969936
6.742622e-05,-0.2304250205007758
6.836516e-05,-0.2294397672811351
6.931717e-05,-0.2284552519061272
7.028243999999999e-05,-0.2274714750910604
7.126114999999999e-05,-0.2264884379291197
7.225348999999999e-05,-0.2255061418702104
7.325964999999999e-05,-0.2245245887208606
7.427982e-05,-0.2235437806058359
7.531419999999999e-05,-0.2225637200270236
7.636297999999999e-05,-0.2215844097874982
7.742637e-05,-0.2206058530223556
7.850455999999999e-05,-0.2196280532089745
7.959776999999999e-05,-0.2186510141141453
8.07062e-05,-0.2176747398244424
8.183007e-05,-0.2166992347307317
8.296959e-05,-0.2157245035226555
8.412497e-05,-0.2147505511750674
8.529645e-05,-0.2137773829520834
8.648423e-05,-0.2128050043946439
8.768855999999999e-05,-0.2118334213170988
8.890966e-05,-0.2108626398040582
9.014776e-05,-0.2098926661999113
9.140311e-05,-0.2089235071067945
9.267592999999999e-05,-0.2079551693753729
9.396647999999999e-05,-0.2069876600963636
9.5275e-05,-0.2060209866150178
9.660174999999999e-05,-0.2050551564865555
9.794696999999999e-05,-0.204090177528175
9.931091999999999e-05,-0.203126057754366
0.0001006939,-0.2021628054425306
0.0001020961,-0.2012004289681133
0.0001035178,-0.2002389370100816
0.0001049593,-0.1992783385141238
0.0001064209,-0.198318642548025
0.0001079029,-0.1973598582726081
0.0001094055,-0.196401995295461
0.000110929,-0.1954450631210976
0.0001124737,-0.1944890716934658
0.00011404,-0.1935340309233612
0.000115628,-0.1925799510919483
0.0001172382,-0.1916268425145676
0.0001188708,-0.1906747156971247
0.0001205261,-0.1897235814223514
0.0001222045,-0.1887734504917081
0.0001239062,-0.1878243339883048
0.0001256317,-0.1868762430811908
0.0001273811,-0.1859291890618585
0.000129155,-0.1849831834841811
0.0001309535,-0.1840382380316837
0.0001327771,-0.1830943644480415
0.0001346261,-0.1821515747275618
0.0001365008,-0.1812098809403601
0.0001384016,-0.1802692954171278
0.0001403289,-0.1793298305312106
0.000142283,-0.178391498833861
0.0001442644,-0.1774543129905503
0.0001462733,-0.1765182858622058
0.0001483103,-0.1755834304431396
0.0001503755,-0.1746497598499054
0.0001524696,-0.1737172873559774
0.0001545928,-0.1727860264239836
0.0001567455,-0.1718559905641276
0.0001589283,-0.1709271935015224
0.0001611414,-0.1699996491629503
0.0001633854,-0.1690733714604496
0.0001656606,-0.1681483746194781
0.0001679675,-0.1672246729222067
0.0001703065,-0.166302280826463
0.0001726781,-0.1653812129206996
0.0001750827,-0.1644614839974975
0.0001775208,-0.163543108971635
0.0001799929,-0.1626261029165547
0.0001824993,-0.1617104810620701
0.0001850407,-0.160796258792939
0.0001876175,-0.1598834517185919
0.0001902301,-0.158972075460234
0.0001928792,-0.1580621460033205
0.0001955651,-0.157153679347588
0.0001982884,-0.1562466917510864
0.0002010496,-0.1553411995950177
0.0002038493,-0.1544372194535662
0.000206688,-0.1535347680635415
0.0002095662,-0.1526338624216111
0.0002124845,-0.1517345195674218
0.0002154435,-0.1508367568086383
0.0002184436,-0.1499405916594847
0.0002214855,-0.149046041756065
0.0002245698,-0.1481531249811968
0.000227697,-0.1472618594086889
0.0002308678,-0.1463722632253978
0.0002340827,-0.1454843549076946
0.0002373424,-0.1445981530855063
0.0002406475,-0.1437136766051341
0.0002439986,-0.1428309445084092
0.0002473964,-0.1419499760141734
0.0002508415,-0.1410707906033103
0.0002543346,-0.1401934078967786
0.0002578763,-0.1393178477416807
0.0002614673,-0.1384441302414121
0.0002651084,-0.1375722756407637
0.0002688001,-0.1367023044090016
0.0002725433,-0.1358342372696512
0.0002763385,-0.1349680950690823
0.0002801866999999999,-0.1341038989473718
0.0002840884,-0.1332416701863849
0.0002880444,-0.1323814303311644
0.0002920556,-0.1315232010877716
0.0002961225,-0.1306670043979187
0.0003002462,-0.1298128624039433
0.0003044272,-0.1289607974372814
0.0003086665,-0.1281108320478915
0.0003129648,-0.1272629889525594
0.0003173229999999999,-0.1264172911228643
0.0003217418,-0.1255737616752861
0.0003262222,-0.1247324239392511
0.000330765,-0.12389330142704
0.0003353709999999999,-0.1230564178423641
0.0003400412,-0.1222217970524312
0.0003447764,-0.1213894631322733
0.0003495776,-0.1205594403186846
0.0003544456,-0.119731752985158
0.0003593814,-0.1189064257184827
0.0003643859,-0.118083483240686
0.0003694601,-0.1172629504343546
0.000374605,-0.1164448523019586
0.0003798215,-0.1156292140372491
0.0003851107,-0.1148160609214171
0.0003904735,-0.114005418378758
0.000395911,-0.1131973119821663
0.0004014242,-0.1123917673704136
0.0004070142,-0.1115888103154759
0.0004126821,-0.110788466684538
0.0004184289,-0.1099907624462944
0.0004242556,-0.1091957236217784
0.0004301635999999999,-0.1084033763324492
0.0004361537999999999,-0.1076137467381384
0.0004422274,-0.1068268610574652
0.0004483856,-0.1060427455854178
0.0004546295,-0.1052614265965737
0.0004609604,-0.1044829304401031
0.0004673795,-0.1037072834446164
0.0004738879999999999,-0.1029345119493699
0.000480487,-0.1021646422967555
0.0004871779999999999,-0.1013977008017968
0.0004939622,-0.1006337137461306
0.0005008408,-0.09987270737161742
0.0005078152,-0.09911470787361794
0.0005148867,-0.09835974136214362
0.0005220568,-0.09760783388842044
0.0005293266,-0.09685901141658196
0.0005366977000000001,-0.09611329977712578
0.0005441713999999999,-0.09537072473258985
0.0005517492,-0.09463131188047622
0.0005594326,-0.09389508668873771
0.0005672228999999999,-0.09316207447054817
0.0005751217,-0.09243230038809479
0.0005831304999999999,-0.09170578940091245
0.0005912508,-0.09098256629806339
0.0005994842999999999,-0.09026265564783315
0.0006078323,-0.08954608180271034
0.0006162966,-0.08883286888613322
0.0006248787999999999,-0.08812304077951814
0.0006335805,-0.08741662110161061
0.0006424034,-0.08671363321266762
0.0006513491,-0.08601410016289242
0.0006604194,-0.08531804472914177
0.0006696159999999999,-0.08462548936450905
0.0006789407,-0.08393645621098561
0.0006883952,-0.08325096706665303
0.0006979814,-0.08256904338368792
0.0007077011,-0.08189070625184267
0.0007175561,-0.08121597638283901
0.0007275484,-0.08054487411556435
0.0007376797999999999,-0.07987741937411859
0.0007479523,-0.07921363169374174
0.0007583678,-0.07855353017394662
0.0007689284,-0.07789713347923469
0.0007796359999999999,-0.07724445984506813
0.0007904927999999999,-0.07659552702914396
0.0008015007,-0.07595035234882798
0.0008126618999999999,-0.07530895263400497
0.0008239785999999999,-0.07467134421817179
0.0008354528,-0.07403754296288795
0.0008470868,-0.07340756419310639
0.0008588828999999999,-0.07278142274989008
0.0008708431,-0.07215913293362013
0.00088297,-0.07154070851905286
0.0008952657,-0.07092616272878173
0.0009077327,-0.0703155082580893
0.0009203732,-0.06970875723018793
0.0009331897999999999,-0.0691059212217775
0.0009461847999999999,-0.06850701123087406
0.0009593608,-0.06791203768862135
0.0009727202999999999,-0.06732101044364386
0.0009862657999999999,-0.06673393876126915
0.001,-0.06615083132315257
