kgmp X,kgmp Y
6.292145999999999e-05,-5.415791365387749
6.379766999999999e-05,-5.375420893567479
6.468608e-05,-5.335176345978574
6.558686e-05,-5.295058208615862
6.650018e-05,-5.255067001921705
6.742622e-05,-5.215203278306622
6.836516e-05,-5.175467624444058
6.931717e-05,-5.135860657882543
7.028243999999999e-05,-5.096383025927111
7.126114999999999e-05,-5.057035406136802
7.225348999999999e-05,-5.017818504719537
7.325964999999999e-05,-4.978733055761153
7.427982e-05,-4.939779818920966
7.531419999999999e-05,-4.900959580984904
7.636297999999999e-05,-4.862273152044443
7.742637e-05,-4.823721365916088
7.850455999999999e-05,-4.785305079716458
7.959776999999999e-05,-4.747025170949994
8.07062e-05,-4.708882537863502
8.183007e-05,-4.670878097991976
8.296959e-05,-4.633012787081412
8.412497e-05,-4.595287557699155
8.529645e-05,-4.557703378524195
8.648423e-05,-4.520261232986703
8.768855999999999e-05,-4.482962118256085
8.890966e-05,-4.445807044235556
9.014776e-05,-4.408797032266208
9.140311e-05,-4.371933114159273
9.267592999999999e-05,-4.335216330946181
9.396647999999999e-05,-4.298647731662901
9.5275e-05,-4.262228372993686
9.660174999999999e-05,-4.225959316689581
9.794696999999999e-05,-4.189841630623264
9.931091999999999e-05,-4.153876385459284
0.0001006939,-4.118064656200756
0.0001020961,-4.082407515165555
0.0001035178,-4.046906038736704
0.0001049593,-4.011561305051368
0.0001064209,-3.976374387777575
0.0001079029,-3.94134635421668
0.0001094055,-3.906478277338356
0.000110929,-3.871771214829685
0.0001124737,-3.837226227982086
0.00011404,-3.802844363671993
0.000115628,-3.768626668090183
0.0001172382,-3.734574173769599
0.0001188708,-3.700687904391211
0.0001205261,-3.666968876989469
0.0001222045,-3.633418091951767
0.0001239062,-3.600036541536565
0.0001256317,-3.56682520214021
0.0001273811,-3.533785034829202
0.000129155,-3.500916989434098
0.0001309535,-3.468221999120771
0.0001327771,-3.435700977265016
0.0001346261,-3.403354823295543
0.0001365008,-3.371184415935451
0.0001384016,-3.339190618816446
0.0001403289,-3.307374272332476
0.000142283,-3.275736197588783
0.0001442644,-3.244277193581786
0.0001462733,-3.212998039284872
0.0001483103,-3.181899490923893
0.0001503755,-3.150982281007767
0.0001524696,-3.120247118896323
0.0001545928,-3.089694691276942
0.0001567455,-3.05932565696894
0.0001589283,-3.029140651894704
0.0001611414,-2.999140288093343
0.0001633854,-2.969325146242781
0.0001656606,-2.939695785809416
0.0001679675,-2.910252736317691
0.0001703065,-2.880996500769142
0.0001726781,-2.851927553812167
0.0001750827,-2.823046343693553
0.0001775208,-2.794353289321045
0.0001799929,-2.765848781101507
0.0001824993,-2.737533180575018
0.0001850407,-2.709406820105547
0.0001876175,-2.681470004771774
0.0001902301,-2.653723005636992
0.0001928792,-2.626166070328793
0.0001955651,-2.598799412204087
0.0001982884,-2.571623217629508
0.0002010496,-2.544637641784853
0.0002038493,-2.517842810687367
0.000206688,-2.491238820229932
0.0002095662,-2.464825739009245
0.0002124845,-2.438603601955714
0.0002154435,-2.41257241698058
0.0002184436,-2.386732163195396
0.0002214855,-2.361082788557252
0.0002245698,-2.335624213580011
0.000227697,-2.310356329850834
0.0002308678,-2.285278998001915
0.0002340827,-2.26039205289727
0.0002373424,-2.235695299995204
0.0002406475,-2.211188517360224
0.0002439986,-2.18687145534323
0.0002473964,-2.162743836372392
0.0002508415,-2.138805357596485
0.0002543346,-2.115055687888882
0.0002578763,-2.091494470570464
0.0002614673,-2.068121324585859
0.0002651084,-2.044935841825781
0.0002688001,-2.021937589801509
0.0002725433,-1.999126112863339
0.0002763385,-1.976500929215773
0.0002801866999999999,-1.954061535899817
0.0002840884,-1.931807405329713
0.0002880444,-1.909737988978598
0.0002920556,-1.887852715286189
0.0002961225,-1.866150992144602
0.0003002462,-1.84463220657569
0.0003044272,-1.823295725042089
0.0003086665,-1.802140894797071
0.0003129648,-1.781167043220033
0.0003173229999999999,-1.760373480632365
0.0003217418,-1.739759498223191
0.0003262222,-1.719324370392749
0.000330765,-1.699067354678572
0.0003353709999999999,-1.678987692641107
0.0003400412,-1.65908460987954
0.0003447764,-1.63935731778205
0.0003495776,-1.619805013119673
0.0003544456,-1.60042687817132
0.0003593814,-1.581222083229687
0.0003643859,-1.562189785476007
0.0003694601,-1.543329130288306
0.000374605,-1.524639251023533
0.0003798215,-1.506119271367404
0.0003851107,-1.487768303676919
0.0003904735,-1.46958545097154
0.000395911,-1.45156980775598
0.0004014242,-1.433720458883677
0.0004070142,-1.416036481773002
0.0004126821,-1.398516946261656
0.0004184289,-1.38116091544291
0.0004242556,-1.363967445289659
0.0004301635999999999,-1.346935586390391
0.0004361537999999999,-1.330064383288734
0.0004422274,-1.313352875604821
0.0004483856,-1.296800099067227
0.0004546295,-1.280405084124737
0.0004609604,-1.264166858605803
0.0004673795,-1.248084446358714
0.0004738879999999999,-1.232156868544995
0.000480487,-1.216383144101293
0.0004871779999999999,-1.200762289723794
0.0004939622,-1.18529332035152
0.0005008408,-1.169975249629349
0.0005078152,-1.154807090350683
0.0005148867,-1.139787854250196
0.0005220568,-1.124916553094687
0.0005293266,-1.110192198661567
0.0005366977000000001,-1.095613802363189
0.0005441713999999999,-1.081180377058151
0.0005517492,-1.066890935663857
0.0005594326,-1.052744492354763
0.0005672228999999999,-1.038740062561534
0.0005751217,-1.024876663517675
0.0005831304999999999,-1.01115331374018
0.0005912508,-0.9975690340952552
0.0005994842999999999,-0.9841228472883472
0.0006078323,-0.970813778391908
0.0006162966,-0.9576408550147824
0.0006248787999999999,-0.9446031074679471
0.0006335805,-0.9316995687793328
0.0006424034,-0.9189292751539248
0.0006513491,-0.9062912654092726
0.0006604194,-0.8937845820055316
0.0006696159999999999,-0.8814082704848629
0.0006789407,-0.8691613800410827
0.0006883952,-0.8570429632639144
0.0006979814,-0.8450520764264202
0.0007077011,-0.833187779504052
0.0007175561,-0.8214491362031403
0.0007275484,-0.809835214342005
0.0007376797999999999,-0.7983450854048061
0.0007479523,-0.7869778252626546
0.0007583678,-0.7757325136300269
0.0007689284,-0.7646082343362747
0.0007796359999999999,-0.7536040756715839
0.0007904927999999999,-0.7427191298015853
0.0008015007,-0.7319524936280478
0.0008126618999999999,-0.721303268217388
0.0008239785999999999,-0.7107705588708558
0.0008354528,-0.7003534757341671
0.0008470868,-0.6900511329294946
0.0008588828999999999,-0.6798626496136182
0.0008708431,-0.6697871492307098
0.00088297,-0.6598237599365754
0.0008952657,-0.6499716143404426
0.0009077327,-0.6402298500670978
0.0009203732,-0.6305976091953033
0.0009331897999999999,-0.6210740388158872
0.0009461847999999999,-0.6116582906650123
0.0009593608,-0.6023495214470448
0.0009727202999999999,-0.5931468927204564
0.0009862657999999999,-0.584049571011084
0.001,-0.575056727924536
