kgds_n X,kgds_n Y
6.742622e-05,0.3012031409193673
6.836516e-05,0.3004140680552363
6.931717e-05,0.2996310098822048
7.028243999999999e-05,0.2988540746718997
7.126114999999999e-05,0.2980833728932897
7.225348999999999e-05,0.2973190172759407
7.325964999999999e-05,0.2965611228923594
7.427982e-05,0.2958098072134221
7.531419999999999e-05,0.2950651902412384
7.636297999999999e-05,0.294327394540919
7.742637e-05,0.2935965453574801
7.850455999999999e-05,0.2928727707189156
7.959776999999999e-05,0.2921562014956429
8.07062e-05,0.2914469715251205
8.183007e-05,0.2907452177058285
8.296959e-05,0.2900510801017698
8.412497e-05,0.2893647020452864
8.529645e-05,0.2886862302563697
8.648423e-05,0.2880158149540522
8.768855999999999e-05,0.2873536099786478
8.890966e-05,0.2866997729186751
9.014776e-05,0.2860544652372235
9.140311e-05,0.2854178524094714
9.267592999999999e-05,0.2847901040603369
9.396647999999999e-05,0.2841713941086611
9.5275e-05,0.2835619009315011
9.660174999999999e-05,0.282961807497288
9.794696999999999e-05,0.2823713015662734
9.931091999999999e-05,0.2817905758250666
0.0001006939,0.2812198281081499
0.0001020961,0.2806592614901088
0.0001035178,0.2801090846057816
0.0001049593,0.279569511830934
0.0001064209,0.2790407634153678
0.0001079029,0.2785230656963976
0.0001094055,0.278016651524554
0.000110929,0.2775217602137288
0.0001124737,0.2770386380860772
0.00011404,0.2765675384957518
0.000115628,0.276108722315401
0.0001172382,0.2756624580642719
0.0001188708,0.2752290222970281
0.0001205261,0.2748086999652422
0.0001222045,0.2744017846421807
0.0001239062,0.2740085789984107
0.0001256317,0.2736293950928262
0.0001273811,0.2732645547876899
0.000129155,0.2729143902182579
0.0001309535,0.2725792441766336
0.0001327771,0.2722594705518741
0.0001346261,0.2719554348828835
0.0001365008,0.2716675148102671
0.0001384016,0.2713961006741432
0.0001403289,0.2711415960163907
0.000142283,0.2709044182238541
0.0001442644,0.2706849991456708
0.0001462733,0.2704837857832
0.0001483103,0.2703012409821443
0.0001503755,0.27013784418079
0.0001524696,0.2699940922097389
0.0001545928,0.2698705001333822
0.0001567455,0.269767602119084
0.0001589283,0.269685952401843
0.0001611414,0.2696261262733131
0.0001633854,0.2695887211266217
0.0001656606,0.2695743575996251
0.0001679675,0.2695836807516781
0.0001703065,0.269617361335078
0.0001726781,0.2696760971401822
0.0001750827,0.2697606144206954
0.0001775208,0.2698716694187885
0.0001799929,0.2700100499830983
0.0001824993,0.270176577293503
0.0001850407,0.2703721076996476
0.0001876175,0.2705975346630153
0.0001902301,0.2708537909003322
0.0001928792,0.2711418505241329
0.0001955651,0.2714627315211222
0.0001982884,0.2718174982282764
0.0002010496,0.2722072641017803
0.0002038493,0.2726331946087327
0.000206688,0.2730965103624552
0.0002095662,0.273598490415719
0.0002124845,0.2741404759664357
0.0002154435,0.2747238740886114
0.0002184436,0.2753501618916787
0.0002214855,0.2760208910237159
0.0002245698,0.2767376923627857
0.000227697,0.2775022811929804
0.0002308678,0.278316462815245
0.0002340827,0.2791821383624396
0.0002373424,0.2801013113542506
0.0002406475,0.2810760945891426
0.0002439986,0.2821087176720277
0.0002473964,0.283201535158153
0.0002508415,0.2843570352328902
0.0002543346,0.2855778493798488
0.0002578763,0.286866762590852
0.0002614673,0.2882267245016873
0.0002651084,0.2896608617171995
0.0002688001,0.2911724909018322
0.0002725433,0.292765133086061
0.0002763385,0.2944425295511168
0.0002801866999999999,0.296208658568028
0.0002840884,0.2980677542898317
0.0002880444,0.3000243268172694
0.0002920556,0.3020831846146457
0.0002961225,0.3042494586270655
0.0003002462,0.3065286289428942
0.0003044272,0.3089265539650403
0.0003086665,0.3114495022899166
0.0003129648,0.3141041879448766
0.0003173229999999999,0.3168978086678951
0.0003217418,0.3198380886417082
0.0003262222,0.3229333249367934
0.000330765,0.3261924389922873
0.0003353709999999999,0.3296250332113442
0.0003400412,0.3332414535197263
0.0003447764,0.3370528580668052
0.0003495776,0.3410712934441669
0.0003544456,0.34530977875789
0.0003593814,0.3497823979001105
0.0003643859,0.354504402197063
0.0003694601,0.3594923231104528
0.000374605,0.3647640968725024
0.0003798215,0.3703392009939837
0.0003851107,0.3762388054902873
0.0003904735,0.3824859376564103
0.000395911,0.3891056625091403
0.0004014242,0.3961252800007428
0.0004070142,0.4035745373142959
0.0004126821,0.4114858579199454
0.0004184289,0.4198945849959281
0.0004242556,0.4288392377232571
0.0004301635999999999,0.4383617746099371
0.0004361537999999999,0.4485078593241419
0.0004422274,0.4593271167487107
0.0004483856,0.4708733651748488
0.0004546295,0.4832048052855851
0.0004609604,0.4963841320703803
0.0004673795,0.5104785352800202
0.0004738879999999999,0.5255595303006658
0.000480487,0.5417025523350926
0.0004871779999999999,0.5589862256120705
0.0004939622,0.5774911984047837
0.0005008408,0.5972984171913539
0.0005078152,0.6184867001832997
0.0005148867,0.6411294726061222
0.0005220568,0.6652905488135172
0.0005293266,0.6910189187682194
0.0005366977000000001,0.7183426147202282
0.0005441713999999999,0.7472619187062833
0.0005517492,0.7777424395992013
0.0005594326,0.8097088556923583
0.0005672228999999999,0.8430403905512815
0.0005751217,0.8775691951357923
0.0005831304999999999,0.9130826758576704
0.0005912508,0.9493303237472109
0.0005994842999999999,0.9860348356673672
0.0006078323,1.022906394677833
0.0006162966,1.059658230705429
0.0006248787999999999,1.09602125517016
0.0006335805,1.131755807602017
0.0006424034,1.166659270205805
0.0006513491,1.200569241688398
0.0006604194,1.233362782050073
0.0006696159999999999,1.264952778559217
0.0006789407,1.295282627237091
0.0006883952,1.324320310434689
0.0006979814,1.352052661883921
0.0007077011,1.378480303735936
0.0007175561,1.403613470894862
0.0007275484,1.427468749535081
0.0007376797999999999,1.450066648357958
0.0007479523,1.47142986336869
0.0007583678,1.49158209482805
0.0007689284,1.510547277053486
0.0007796359999999999,1.528349108808886
0.0007904927999999999,1.54501079548109
0.0008015007,1.560554930537193
0.0008126618999999999,1.575003470723348
0.0008239785999999999,1.588377765915257
0.0008354528,1.600698619520569
0.0008470868,1.611986365412236
0.0008588828999999999,1.622260946556417
0.0008708431,1.631541993228224
0.00088297,1.63984889357528
0.0008952657,1.647200856634484
0.0009077327,1.653616965753899
0.0009203732,1.659116223969448
0.0009331897999999999,1.663717590167239
0.0009461847999999999,1.667440008140156
0.0009593608,1.670302428363727
0.0009727202999999999,1.672323823979445
0.0009862657999999999,1.673523201436803
0.001,1.673919606710315
